Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
774,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3600,1,165,4.8,3435,3725,3255,607891,2112837887,294480000000,81800000,KSQ
775,084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,6370,2,-1190,-15.74,8800,9100,6100,3214533,24325227850,293611116890,46092797,KSQ
776,0001A0,KR70001A0001,덕양에너젠,KOSDAQ,중견기업부,11790,2,-610,-4.92,12410,12710,11610,238566,2818330525,292288189050,24791195,KSQ
777,000430,KR7000430009,대원강업,KOSPI,,4710,2,-45,-0.95,4775,4870,4540,380956,1803667505,292020000000,62000000,STK
778,002900,KR7002900009,TYM,KOSPI,,7040,2,-90,-1.26,7130,7480,6830,441482,3096881450,291456000000,41400000,STK
779,011500,KR7011500006,한농화성,KOSPI,,18620,2,-380,-2.0,19080,19230,17990,149765,2746122165,291161722040,15637042,STK
780,053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,8890,2,-140,-1.55,9040,9090,8690,132367,1170642640,290562431320,32684188,KSQ
781,114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,11090,2,-880,-7.35,11870,11970,10910,196258,2195072810,289704491420,26123038,KSQ
782,394420,KR7394420004,리센스메디컬,KOSDAQ,기술성장기업부,26300,2,-2000,-7.07,28550,29000,25300,380871,9954349600,287588869400,10934938,KSQ
783,084850,KR7084850007,아이티엠반도체,KOSDAQ GLOBAL,중견기업부,12670,2,-770,-5.73,13500,13500,12200,61862,775567800,287392773780,22682934,KSQ
784,005680,KR7005680004,삼영전자,KOSPI,,14360,2,-790,-5.21,15300,15800,14200,153027,2232711545,287200000000,20000000,STK
785,012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,3910,1,15,0.39,4020,4095,3760,1683772,6517084718,286342816870,73233457,KSQ
786,382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,32650,1,1350,4.31,32700,34000,31250,115275,3731913400,286046650000,8761000,KSQ
787,036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,5410,2,-60,-1.1,5530,5890,5310,879821,4871975895,285798149140,52827754,KSQ
788,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,17820,2,-370,-2.03,18240,18490,17560,46169,822027170,285618763980,16027989,KSQ
789,459510,KR7459510004,나우로보틱스,KOSDAQ,기술성장기업부,22000,2,-750,-3.3,23250,23300,21150,147214,3239696000,285524404000,12978382,KSQ
790,043150,KR7043150002,바텍,KOSDAQ,우량기업부,19200,2,-280,-1.44,19700,19700,19090,21706,417284955,285201715200,14854256,KSQ
791,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3020,2,-65,-2.11,3090,3160,2925,643019,1924382335,284043529980,94054149,KSQ
792,067390,KR7067390005,아스트,KOSDAQ,중견기업부,683,1,3,0.44,680,722,643,2002338,1338834850,283552626457,415157579,KSQ
793,060720,KR7060720000,KH바텍,KOSDAQ,중견기업부,11960,2,-270,-2.21,12360,12430,11810,158056,1904336250,283182206320,23677442,KSQ
794,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,13990,2,-600,-4.11,14720,15100,13550,558422,7814536355,282893049100,20221090,KSQ
795,900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,1459,1,27,1.89,1450,1529,1406,1020989,1502853190,281937790288,193240432,STK
796,123890,KR7123890006,한국자산신탁,KOSPI,,2300,2,-35,-1.5,2380,2380,2285,307716,708751486,281460029800,122373926,STK
797,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,8830,2,-460,-4.95,9290,9410,8700,145880,1293192040,280453833080,31761476,KSQ
798,005010,KR7005010004,휴스틸,KOSPI,,4985,2,-275,-5.23,5210,5290,4850,786874,3933680229,280097553875,56188075,STK
799,091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,21000,2,-1350,-6.04,22700,22700,20700,179735,3803438625,279892599000,13328219,KSQ
800,389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,15610,2,-580,-3.58,16110,16210,15210,88864,1384652710,279673833250,17916325,KSQ
801,096760,KR7096760004,JW홀딩스,KOSPI,,3780,2,-10,-0.26,3800,3825,3740,108532,410091302,279436280760,73924942,STK
802,451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,17440,2,-710,-3.91,18330,18830,17080,242103,4231729825,278897061760,15991804,KSQ
803,003920,KR7003920006,남양유업,KOSPI,,46450,2,-1550,-3.23,48000,50200,46000,16248,765345950,278700000000,6000000,STK
804,308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,13590,1,410,3.11,13180,13920,11870,1031050,13269499730,278584943400,20499260,KSQ
805,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,8200,2,-290,-3.42,8540,8650,7700,764093,6156610175,277614550600,33855433,KSQ
806,000650,KR7000650002,천일고속,KOSPI,,194200,2,-7800,-3.86,203000,210000,194000,15658,3115649000,277554524000,1429220,STK
807,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,21500,2,-1050,-4.66,22600,22800,20950,105053,2244907000,277462896500,12905251,KSQ
808,017390,KR7017390006,서울가스,KOSPI,,56000,2,-1000,-1.75,58400,58400,55700,15581,877560150,277200000000,4950000,STK
809,194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,15170,2,-670,-4.23,15840,16100,14870,245807,3737286105,276926044160,18254848,KSQ
810,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,24250,2,-950,-3.77,25200,25500,22700,154354,3653516600,276700551000,11410332,KSQ
811,352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,20300,2,-750,-3.56,21000,21050,20000,27368,559052875,276686990300,13629901,KSQ
812,243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,7170,2,-540,-7.0,7750,7790,7110,470331,3393807765,276462544950,38558235,KSQ
813,035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,10000,2,-50,-0.5,10100,10120,9900,77478,772763465,275544340000,27554434,KSQ
814,014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,6020,2,-210,-3.37,6320,6390,5960,164151,988470480,274353439220,45573661,KSQ
815,051360,KR7051360006,토비스,KOSDAQ,우량기업부,18380,2,-140,-0.76,18700,19810,18340,55780,1032466190,274189954340,14917843,KSQ
816,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,39700,1,200,0.51,40150,42150,37650,68652,2689736425,274131755400,6905082,KSQ
817,314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,6120,1,490,8.7,5750,6320,5330,768731,4444166355,273612256200,44707885,KSQ
818,065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,27200,2,-1850,-6.37,28850,28900,26750,37823,1033006150,272165920000,10006100,KSQ
819,215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,43250,1,450,1.05,42800,43500,42700,22405,965763000,271411698750,6275415,KSQ
820,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,22850,2,-150,-0.65,23200,24050,22050,69444,1606576000,271265740100,11871586,KSQ
821,005500,KR7005500004,삼진제약,KOSPI,,20350,2,-600,-2.86,21050,21300,20200,188087,3846369625,271062000000,13320000,STK
822,061090,KR7061090007,세나테크놀로지,KOSDAQ,중견기업부,48400,1,6650,15.93,49200,50600,45150,189158,9032152675,270517280000,5589200,KSQ
823,023410,KR7023410004,유진기업,KOSDAQ,중견기업부,3495,2,-25,-0.71,3550,3585,3470,144413,505991845,270201466185,77310863,KSQ
824,036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,26950,2,-900,-3.23,27600,28150,26500,22306,599671350,269500000000,10000000,KSQ
825,0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,23000,2,-1200,-4.96,24500,24900,22550,187254,4337771400,269158443000,11702541,KSQ
826,474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,46750,2,-3150,-6.31,49900,50400,46150,104622,4926415200,268677252250,5747107,KSQ
827,309710,KR7309710002,아이티켐,KOSDAQ,관리종목(소속부없음),21000,0,0,0.0,0,0,0,0,0,268443021000,12783001,KSQ
828,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,10610,2,-710,-6.27,11350,11550,10400,374203,3973566030,268339738100,25291210,KSQ
829,001250,KR7001250000,GS글로벌,KOSPI,,3245,2,-195,-5.67,3450,3470,3150,1316570,4269820232,267822064180,82533764,STK
830,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5610,2,-170,-2.94,5780,5810,5530,177383,992156170,267052841220,47603002,KSQ
831,0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,벤처기업부,28250,2,-1600,-5.36,29900,30000,27900,100466,2859122000,266582933000,9436564,KSQ
832,002320,KR7002320000,한진,KOSPI,,17110,1,50,0.29,17400,17400,16880,16700,284342590,265523519760,15518616,STK
833,182400,KR7182400002,엔케이젠바이오텍코리아,KOSDAQ,관리종목(소속부없음),3670,0,0,0.0,0,0,0,0,0,265496721770,72342431,KSQ
834,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,13150,2,-1500,-10.24,14570,14840,12660,2620716,35600780410,265271373200,20172728,KSQ
835,093520,KR7093520005,매커스,KOSDAQ,우량기업부,22250,2,-800,-3.47,23700,23750,21900,27680,620669800,264815873250,11901837,KSQ
836,357880,KR7357880004,SKAI,KOSDAQ,기술성장기업부,5080,2,-290,-5.4,5450,6140,4865,4832858,26056944570,264808228320,52127604,KSQ
837,126730,KR7126730001,코칩,KOSDAQ,벤처기업부,30150,2,-650,-2.11,34800,36500,28450,6655297,220519033325,264419298900,8770126,KSQ
838,012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,11890,1,620,5.5,11310,14050,10200,1152686,14606393140,263863022680,22192012,KSQ
839,043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,12550,2,-260,-2.03,12890,12930,12510,43976,555193890,263550000000,21000000,KSQ
840,018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1013,1,16,1.6,1006,1025,960,2236421,2208491063,262871761692,259498284,KSQ
841,000680,KR7000680009,LS네트웍스,KOSPI,,3335,2,-220,-6.19,3560,3615,3320,375974,1271814489,262808058360,78803016,STK
842,088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,3480,2,-160,-4.4,3650,3785,3370,468419,1623193089,262762390320,75506434,KSQ
843,128820,KR7128820008,대성산업,KOSPI,,5800,2,-230,-3.81,6080,6080,5750,341557,1990539780,262365772400,45235478,STK
844,054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,21700,2,-450,-2.03,22350,22400,21650,77618,1693457275,262350656400,12089892,KSQ
845,004360,KR7004360004,세방,KOSPI,,13720,1,120,0.88,13610,13880,13220,61076,829011900,262266073160,19115603,STK
846,199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,11800,2,-470,-3.83,12410,12470,11600,482246,5703567685,262196000000,22220000,KSQ
847,267980,KR7267980001,매일유업,KOSDAQ,우량기업부,34200,2,-100,-0.29,34000,34550,34000,6992,239017400,262096419600,7663638,KSQ
848,005430,KR7005430004,한국공항,KOSPI,,82500,2,-7200,-8.03,87000,87100,79100,35959,2965774050,261224287500,3166355,STK
849,003120,KR7003120003,일성아이에스,KOSPI,,19640,1,290,1.5,19200,19690,19080,4050,78458260,261212000000,13300000,STK
850,334890,KR7334890001,이지스밸류플러스리츠,KOSPI,,3755,2,-185,-4.7,3935,3950,3730,283273,1072569362,260779804665,69448683,STK
851,019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,5410,1,70,1.31,5480,5500,5170,156156,830759505,260762000000,48200000,KSQ
852,088260,KR7088260005,이리츠코크렙,KOSPI,,4100,2,-80,-1.91,4200,4200,4060,51524,211146369,259700519000,63341590,STK
853,095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,8370,2,-240,-2.79,8630,8700,8270,113729,953787035,259553691630,31009999,KSQ
854,338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,16890,2,-660,-3.76,17400,17890,16400,105734,1772020890,259543242090,15366681,KSQ
855,0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,32300,1,1900,6.25,31900,34700,31400,713766,23598268525,259379465200,8030324,KSQ
856,125020,KR7125020008,티씨머티리얼즈,KOSDAQ,중견기업부,7400,2,-720,-8.87,8150,8150,7290,1880176,14067294970,259285270000,35038550,KSQ
857,272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,32300,2,-300,-0.92,33400,35250,30850,207582,6581525825,259220258500,8025395,KSQ
858,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,우량기업부,31000,2,-2350,-7.05,33400,33700,30400,164033,5103708650,257695746000,8312766,KSQ
859,318060,KR7318060001,그래피,KOSDAQ,기술성장기업부,23050,2,-1350,-5.53,24150,24400,22400,151600,3494354475,257541729850,11173177,KSQ
860,475560,KR7475560009,더본코리아,KOSPI,,17340,1,10,0.06,17470,17890,17300,10105,175502375,257116999800,14827970,STK
861,037710,KR7037710001,광주신세계,KOSPI,,33700,2,-1000,-2.88,34550,35000,33600,22154,752567075,257035696400,7627172,STK
862,010580,KR7010580009,에스엠벡셀,KOSPI,,2310,2,-190,-7.6,2445,2475,2210,1308622,3067489957,256991565600,111251760,STK
863,121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
864,232680,KR7232680009,라온로보틱스,KOSDAQ,기술성장기업부,19530,2,-2070,-9.58,22450,22550,18580,1769904,35200056985,256154483970,13115949,KSQ
865,003960,KR7003960002,사조대림,KOSPI,,27950,2,-600,-2.1,28400,28500,27700,5264,146753125,256146852650,9164467,STK
866,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,46900,2,-1150,-2.39,47950,48850,46300,6445,301747700,255839500000,5455000,KSQ
867,017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,12000,2,-270,-2.2,12370,12370,11850,77367,933871825,255282072000,21273506,KSQ
868,0088M0,KR70088M0003,메쥬,KOSDAQ,기술성장기업부,25750,2,-2750,-9.65,28300,28450,25450,186878,4882884875,254455062500,9881750,KSQ
869,001460,KR7001460005,BYC,KOSPI,,40700,1,800,2.01,39900,40700,38850,5348,214159350,254218305000,6246150,STK
870,950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4910,1,30,0.61,4940,5000,4755,58432,284384535,254074568680,51746348,KSQ
871,377460,KR7377460001,큐에이드,KOSDAQ,관리종목(소속부없음),4080,0,0,0.0,0,0,0,0,0,253187202960,62055687,KSQ
872,009470,KR7009470006,삼화전기,KOSPI,,38150,2,-2300,-5.69,40650,41500,36950,235779,9025307750,252317233000,6613820,STK
873,004430,KR7004430005,송원산업,KOSPI,,10500,2,-490,-4.46,10910,10990,10300,218371,2285574420,252000000000,24000000,STK
874,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,27900,2,-500,-1.76,28400,28650,27050,42849,1182313375,250302366900,8971411,KSQ
875,101360,KR7101360006,에코앤드림,KOSDAQ,벤처기업부,14050,2,-120,-0.85,14140,14560,13030,67481,942932865,249894901700,17786114,KSQ
876,0030R0,KR70030R0007,대신밸류리츠,KOSPI,,4180,1,5,0.12,4150,4180,4085,28505,117545692,249880400000,59780000,STK
877,036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,4065,2,-235,-5.47,4315,4365,3945,1377518,5565958899,249451269690,61365626,KSQ
878,049630,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,10650,2,-340,-3.09,10940,11160,10000,435655,4558681310,248991802800,23379512,KSQ
879,494120,KR7494120009,큐리오시스,KOSDAQ,기술성장기업부,32550,2,-4950,-13.2,37600,37700,30700,464394,14947420000,248352659100,7629882,KSQ
880,472850,KR7472850007,폰드그룹,KOSDAQ,중견기업부,4295,2,-100,-2.28,4300,4400,4215,50132,215070445,247270245340,57571652,KSQ
881,003555,KR7003551009,LG우,KOSPI,,82100,1,9800,13.55,75400,89000,74900,193527,15781486400,247219437900,3011199,STK
882,290690,KR7290690007,소룩스,KOSDAQ,중견기업부,5010,2,-510,-9.24,5100,5350,4960,2524753,12971720537,247179592440,49337244,KSQ
883,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,6300,2,-150,-2.33,6460,6550,6030,268396,1678625795,247147979400,39229838,KSQ
884,034120,KR7034120006,SBS,KOSPI,,13310,2,-200,-1.48,13490,13830,12710,45247,603503135,246916977780,18551238,STK
885,037270,KR7037270006,YG PLUS,KOSPI,,3870,2,-65,-1.65,3950,3995,3795,431877,1666774241,246376235700,63663110,STK
886,051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,10560,2,-410,-3.74,11000,11010,10160,175864,1860050275,246338104320,23327472,KSQ
887,190510,KR7190510008,나무가,KOSDAQ,우량기업부,17480,2,-260,-1.47,18010,18240,16980,59953,1042604335,246211341160,14085317,KSQ
888,122900,KR7122900004,아이마켓코리아,KOSPI,,7350,2,-100,-1.34,7500,7500,7340,145297,1072230540,245701974000,33428840,STK
889,000490,KR7000490003,대동,KOSPI,,8520,2,-90,-1.05,8650,8760,8340,204361,1727134075,245604889800,28826865,STK
890,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,778,2,-8,-1.02,789,793,762,323310,249352740,245544250128,315609576,KSQ
891,000320,KR7000320002,노루홀딩스,KOSPI,,18450,1,150,0.82,18470,18960,17950,8887,161504355,245221735950,13291151,STK
892,251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,13600,2,-870,-6.01,14510,14690,13200,227534,3115465310,244979696800,18013213,KSQ
893,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,26100,2,-1050,-3.87,27150,27200,23750,384018,9694663475,244466746200,9366542,KSQ
894,03473K,KR703473K016,SK우,KOSPI,,430000,1,2500,0.58,430500,438000,426000,4032,1735739750,243438050000,566135,STK
895,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,24150,2,-1200,-4.73,25300,27300,23100,101984,2487709800,242212111050,10029487,KSQ
896,003200,KR7003200003,일신방직,KOSPI,,10500,1,120,1.16,10500,10560,10350,20323,212784720,241080000000,22960000,STK
897,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,21200,2,-1100,-4.93,23250,23300,20900,56256,1210558425,240997211600,11367793,KSQ
898,294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,23850,3,0,0.0,23950,24300,23400,25532,606063200,240687808200,10091732,KSQ
899,206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,10930,1,100,0.92,10830,10930,10690,38111,412013505,239453576530,21907921,KSQ
900,099440,KR7099440000,스맥,KOSDAQ,중견기업부,3505,2,-270,-7.15,3780,3895,3490,835171,3012780281,239193095970,68243394,KSQ
901,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,17860,2,-1310,-6.83,19300,19600,16900,374324,6635150675,238158438540,13334739,KSQ
902,006805,KR7006801005,미래에셋증권우,KOSPI,,16910,2,-500,-2.87,17410,17690,16500,114570,1932103060,238020932500,14075750,STK
903,003520,KR7003520004,영진약품,KOSPI,,1299,2,-51,-3.78,1346,1378,1298,563199,739222502,237577657569,182892731,STK
904,382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,7460,2,-190,-2.48,7650,7760,7110,893280,6626755355,237459565860,31831041,KSQ
905,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,18800,1,390,2.12,20500,20600,18550,317612,6088002895,236764474000,12593855,KSQ
906,003070,KR7003070000,코오롱글로벌,KOSPI,,9300,2,-230,-2.41,9530,9540,9180,25738,238874935,236442818700,25423959,STK
907,035510,KR7035510007,신세계 I&C,KOSPI,,16910,1,1830,12.14,15220,17680,14800,1134202,18859099930,236417019000,13980900,STK
908,136490,KR7136490000,선진,KOSPI,,9920,3,0,0.0,10010,10110,9690,121408,1189404885,235893671680,23779604,STK
909,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13880,2,-1390,-9.1,15420,15600,13750,564405,7954367065,235060811960,16935217,KSQ
910,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,2650,2,-135,-4.85,2785,2800,2525,590746,1569611005,234737288850,88580109,KSQ
911,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,22600,2,-450,-1.95,23350,23400,21550,63698,1420235000,233910000000,10350000,KSQ
912,348950,KR7348950007,제이알글로벌리츠,KOSPI,,1182,0,0,0.0,0,0,0,0,0,233298432000,197376000,STK
913,439090,KR7439090002,마녀공장,KOSDAQ,우량기업부,14220,2,-850,-5.64,15000,15070,14090,119550,1716221190,233112157200,16393260,KSQ
914,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,12520,2,-110,-0.87,12780,13000,12250,46405,575674440,233080458000,18616650,KSQ
915,000050,KR7000050005,경방,KOSPI,,8500,2,-400,-4.49,8900,8960,8470,54843,472926340,233029795000,27415270,STK
916,119610,KR7119610004,인터로조,KOSDAQ,우량기업부,20400,2,-300,-1.45,21050,21600,20000,97652,1997086575,232840438800,11413747,KSQ
917,226320,KR7226320000,잇츠한불,KOSPI,,10580,2,-210,-1.95,10780,11190,10420,45499,480844065,232012152700,21929315,STK
